pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
EURUSD,background,long,2020-07-01 00:00:00+00:00,1.1234707632446288,1.1234707632446288,1.1446767353179195,1535.3071703935739,1.0,2020-07-15 00:00:00+00:00,1.1445742353179196,57.203831760146805,0.5720383176014681,take_profit_partial,10,low,1.1093334485291018,1.1446767353179195,3070.6143407871477,24.80351976582294,True,True
EURUSD,sniper,long,2020-07-03 00:00:00+00:00,1.124076823272705,1.124076823272705,1.1489500703386637,2399.730185491276,1.5,2020-07-21 00:00:00+00:00,1.1488475703386638,104.95876648378345,1.0495876648378346,take_profit_partial,12,low,1.107494658562066,1.1489500703386637,4799.460370982552,45.515657032432586,True,True
AUDUSD,sniper,long,2020-07-02 00:00:00+00:00,0.6915073723030091,0.6915073723030091,0.7176795431358823,2280.631674633243,1.5,2020-07-22 00:00:00+00:00,0.7175720431358823,104.96037536176169,1.0496037536176168,take_profit_partial,14,low,0.6740592584144269,0.7176795431358823,4561.263349266486,45.51646147142178,True,True
USDJPY,sniper,short,2020-07-27 00:00:00+00:00,105.94475128173828,105.94475128173828,104.37095143599247,1286.6644475314408,1.5,2020-07-31 00:00:00+00:00,104.38220143599247,33.49354973221156,0.33493549732211564,take_profit_partial,4,normal,106.99395117890215,104.37095143599247,2573.3288950628817,14.51689152410066,True,True
AUDUSD,sniper,long,2020-08-24 00:00:00+00:00,0.7161988348197937,0.7161988348197937,0.7324129642277496,3796.0191993605054,1.5,2020-08-28 00:00:00+00:00,0.7323054642277496,107.92068141468235,1.0792068141468234,take_profit_partial,4,normal,0.7053894152144898,0.7324129642277496,7592.038398721011,46.779606945097534,True,True
GBPUSD,sniper,long,2020-08-17 00:00:00+00:00,1.3105567358016967,1.3105567358016967,1.3408401250329345,2032.4391719678185,1.5,2020-09-01 00:00:00+00:00,1.3407276250329345,108.27952672885257,1.0827952672885257,take_profit_partial,11,low,1.2903678096475382,1.3408401250329345,4064.878343935637,46.95902960218287,True,True
EURUSD,sniper,long,2020-08-24 00:00:00+00:00,1.1800156631851195,1.1800156631851195,1.2031458251471827,2660.990728662688,1.5,2020-09-03 00:00:00+00:00,1.1799131631851196,46.642175909654014,0.46642175909654016,breakeven_stop_partial,8,normal,1.1645955552104108,1.2031458251471827,5321.981457325376,46.91492745934166,True,True
EURUSD,background,short,2020-09-09 00:00:00+00:00,1.176811119041443,1.1882520921405495,1.1596496593927834,4015.9002202851557,1.0,2020-09-10 00:00:00+00:00,1.1883545921405494,-46.357436161557224,-0.46357436161557225,stop_loss,1,normal,1.1882520921405495,1.1596496593927834,4015.9002202851557,0.0,False,False
USDJPY,background,short,2020-08-20 00:00:00+00:00,106.07874633789062,106.07874633789062,104.63610342292007,1054.9477912888478,1.0,2020-09-17 00:00:00+00:00,104.64735342292008,25.12262500251564,0.2512262500251564,take_profit_partial,20,normal,107.04050828120432,104.63610342292007,2109.8955825776957,10.88749453345104,True,True
USDJPY,sniper,short,2020-08-24 00:00:00+00:00,105.89174987792968,105.89174987792968,104.19940362747725,1291.6575780763342,1.5,2020-09-21 00:00:00+00:00,104.21065362747726,36.194988372882065,0.3619498837288207,take_profit_partial,20,normal,107.01998071156464,104.19940362747725,2583.3151561526684,15.689134858554992,True,True
EURUSD,sniper,long,2020-09-15 00:00:00+00:00,1.1867925920867919,1.173002561166693,1.2074776384669403,6080.590392966253,1.5,2020-09-22 00:00:00+00:00,1.172900061166693,-84.47479004673932,-0.8447479004673932,stop_loss,5,normal,1.173002561166693,1.2074776384669403,6080.590392966253,0.0,False,False
AUDUSD,sniper,long,2020-09-15 00:00:00+00:00,0.7282275289726258,0.7168452968217021,0.7453008771990114,7366.879221898145,1.5,2020-09-22 00:00:00+00:00,0.716737796821702,-84.64346904781524,-0.8464346904781526,stop_loss,5,normal,0.7168452968217021,0.7453008771990114,7366.879221898145,0.0,False,False
EURUSD,background,long,2020-09-16 00:00:00+00:00,1.1843753853225707,1.1708375004736384,1.2046822125959693,3382.0786749610397,1.0,2020-09-22 00:00:00+00:00,1.1707350004736385,-46.132854715835094,-0.4613285471583509,stop_loss,4,low,1.1708375004736384,1.2046822125959693,3382.0786749610397,0.0,False,False
AUDUSD,background,short,2020-09-10 00:00:00+00:00,0.727694538192749,0.727694538192749,0.7131779569735,2363.0149500491752,1.0,2020-09-23 00:00:00+00:00,0.7132854569735,60.09373903802245,0.6009373903802245,take_profit_partial,9,normal,0.7373722590055817,0.7131779569735,4726.0299000983505,26.044864700464263,True,True
